"[Account_Value]","[Account_Name]","[Account_Description]","[Account_Type]","[Account_Sign]","[Account_Document]","[Account_Summary]","[Default_Account]","[Account_Parent]"
511099,"AJUSTES POR INFLACION",,"Expense",,,"No",,5110
5115,"IMPUESTOS",,"Expense",,,"Yes",,51
511505,"INDUSTRIA Y COMERCIO",,"Expense",,,"No",,5115
511510,"DE TIMBRES",,"Expense",,,"No",,5115
511515,"A LA PROPIEDAD RAIZ",,"Expense",,,"No",,5115
511520,"DERECHOS SOBRE INSTRUMENTOS PUBLICOS",,"Expense",,,"No",,5115
511525,"DE VALORIZACION",,"Expense",,,"No",,5115
511530,"DE TURISMO",,"Expense",,,"No",,5115
511535,"TASA POR UTILIZACION DE PUERTOS",,"Expense",,,"No",,5115
511540,"DE VEHICULOS",,"Expense",,,"No",,5115
511545,"DE ESPECTACULOS PUBLICOS",,"Expense",,,"No",,5115
511550,"CUOTAS DE FOMENTO",,"Expense",,,"No",,5115
511570,"IVA DESCONTABLE",,"Expense",,,"No",,5115
511595,"OTROS",,"Expense",,,"Yes",,5115
51159501,"IMPUESTO PARA PRESERVAR LA SEGURIDAD",,"Expense",,,"No",,511595
51159502,"SOBRETASA AL IMPUESTO DE RENTA",,"Expense",,,"No",,511595
511599,"AJUSTES POR INFLACION",,"Expense",,,"No",,5115
5120,"ARRENDAMIENTOS",,"Expense",,,"Yes",,51
512005,"TERRENOS",,"Expense",,,"No",,5120
512010,"CONSTRUCCIONES Y EDIFICACIONES",,"Expense",,,"No",,5120
512015,"MAQUINARIA Y EQUIPO",,"Expense",,,"No",,5120
512020,"EQUIPO DE OFICINA",,"Expense",,,"No",,5120
512025,"EQUIPO DE COMPUTACION Y COMUNICACION",,"Expense",,,"No",,5120
512030,"EQUIPO MEDICO - CIENTIFICO",,"Expense",,,"No",,5120
512035,"EQUIPO DE HOTELES Y RESTAURANTES",,"Expense",,,"No",,5120
512040,"FLOTA Y EQUIPO DE TRANSPORTE",,"Expense",,,"No",,5120
512045,"FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO",,"Expense",,,"No",,5120
512050,"FLOTA Y EQUIPO AEREO",,"Expense",,,"No",,5120
512055,"FLOTA Y EQUIPO FERREO",,"Expense",,,"No",,5120
512060,"ACUEDUCTOS PLANTAS Y REDES",,"Expense",,,"No",,5120
512065,"AERODROMOS",,"Expense",,,"No",,5120
512070,"SEMOVIENTES",,"Expense",,,"No",,5120
512095,"OTROS",,"Expense",,,"Yes",,5120
51209505,"ARRENDAMIENTO ESPACIOS EN INTERNET",,"Expense",,,"No",,512095
512099,"AJUSTES POR INFLACION",,"Expense",,,"No",,5120
5125,"CONTRIBUCIONES Y AFILIACIONES",,"Expense",,,"Yes",,51
512505,"CONTRIBUCIONES",,"Expense",,,"No",,5125
512510,"AFILIACIONES Y SOSTENIMIENTO",,"Expense",,,"No",,5125
512599,"AJUSTES POR INFLACION",,"Expense",,,"No",,5125
5130,"SEGUROS",,"Expense",,,"Yes",,51
513005,"MANEJO",,"Expense",,,"No",,5130
513010,"CUMPLIMIENTO",,"Expense",,,"No",,5130
513015,"CORRIENTE DEBIL",,"Expense",,,"No",,5130
513020,"VIDA COLECTIVA",,"Expense",,,"No",,5130
513025,"INCENDIO",,"Expense",,,"No",,5130
513030,"TERREMOTO",,"Expense",,,"No",,5130
513035,"SUSTRACCION Y HURTO",,"Expense",,,"No",,5130
513040,"FLOTA Y EQUIPO DE TRANSPORTE",,"Expense",,,"No",,5130
513045,"FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO",,"Expense",,,"No",,5130
513050,"FLOTA Y EQUIPO AEREO",,"Expense",,,"No",,5130
513055,"FLOTA Y EQUIPO FERREO",,"Expense",,,"No",,5130
513060,"RESPONSABILIDAD CIVIL Y EXTRACONTRACTUAL",,"Expense",,,"No",,5130
513065,"VUELO",,"Expense",,,"No",,5130
513070,"ROTURA DE MAQUINARIA",,"Expense",,,"No",,5130
513075,"OBLIGATORIO ACCIDENTE DE TRANSITO",,"Expense",,,"No",,5130
513080,"LUCRO CESANTE",,"Expense",,,"No",,5130
513095,"OTROS",,"Expense",,,"No",,5130
513099,"AJUSTES POR INFLACION",,"Expense",,,"No",,5130
5135,"SERVICIOS",,"Expense",,,"Yes",,51
513505,"ASEO Y VIGILANCIA",,"Expense",,,"No",,5135
513510,"TEMPORALES",,"Expense",,,"No",,5135
513515,"ASISTENCIA TECNICA",,"Expense",,,"No",,5135
513520,"PROCESAMIENTO ELECTRONICO DE DATOS",,"Expense",,,"No",,5135
513525,"ACUEDUCTO Y ALCANTARILLADO",,"Expense",,,"No",,5135
513530,"ENERGIA ELECTRICA",,"Expense",,,"No",,5135
513535,"TELEFONO",,"Expense",,,"Yes",,5135
51353505,"TELEFONO",,"Expense",,,"No",,513535
51353510,"TELEFONO CELULAR",,"Expense",,,"No",,513535
513540,"CORREO, PORTES Y TELEGRAMAS",,"Expense",,,"No",,5135
513545,"FAX Y TELEX",,"Expense",,,"No",,5135
513550,"TRANSPORTE, FLETES Y ACARREOS",,"Expense",,,"No",,5135
513555,"GAS",,"Expense",,,"No",,5135
513595,"OTROS",,"Expense",,,"Yes",,5135
51359501,"SERVICIOS SECRETARIALES Y DE ARCHIVO",,"Expense",,,"No",,513595
51359502,"SERVICIOS DE COORDINACION DE PROYECT",,"Expense",,,"No",,513595
51359503,"SERVICIOS DE PROGRAMACION DE SISTEMA",,"Expense",,,"No",,513595
51359505,"SERVICIO DE CONEXION A INTERNET",,"Expense",,,"No",,513595
513599,"AJUSTES POR INFLACION",,"Expense",,,"No",,5135
5140,"GASTOS LEGALES",,"Expense",,,"Yes",,51
514005,"NOTARIALES",,"Expense",,,"No",,5140
514010,"REGISTRO MERCANTIL",,"Expense",,,"No",,5140
514015,"TRAMITES Y LICENCIAS",,"Expense",,,"No",,5140
514020,"ADUANEROS",,"Expense",,,"No",,5140
514025,"CONSULARES",,"Expense",,,"No",,5140
514095,"OTROS",,"Expense",,,"Yes",,5140
51409505,"CERTIFIADOS DE CONSTITUCION Y GERENC",,"Expense",,,"No",,514095
514099,"AJUSTES POR INFLACION",,"Expense",,,"No",,5140
5145,"MANTENIMIENTO Y REPARACIONES",,"Expense",,,"Yes",,51
514505,"TERRENOS",,"Expense",,,"No",,5145
514510,"CONSTRUCCIONES Y EDIFICACIONES",,"Expense",,,"No",,5145
514515,"MAQUINARIA Y EQUIPO",,"Expense",,,"No",,5145
514520,"EQUIPO DE OFICINA",,"Expense",,,"No",,5145
514525,"EQUIPO DE COMPUTACION Y COMUNICACION",,"Expense",,,"No",,5145
514530,"EQUIPO MEDICO-CIENTIFICO",,"Expense",,,"No",,5145
514535,"EQUIPO DE HOTELES Y RESTAURANTES",,"Expense",,,"No",,5145
514540,"FLOTA Y EQUIPO DE TRANSPORTE",,"Expense",,,"No",,5145
514545,"FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO",,"Expense",,,"No",,5145
514550,"FLOTA Y EQUIPO AEREO",,"Expense",,,"No",,5145
514555,"FLOTA Y EQUIPO FERREO",,"Expense",,,"No",,5145
514560,"ACUEDUCTOS PLANTAS Y REDES",,"Expense",,,"No",,5145
514565,"ARMAMENTO DE VIGILANCIA",,"Expense",,,"No",,5145
514570,"VIAS DE COMUNICACION",,"Expense",,,"No",,5145
514599,"AJUSTES POR INFLACION",,"Expense",,,"No",,5145
5150,"ADECUACION E INSTALACION",,"Expense",,,"Yes",,51
515005,"INSTALACIONES ELECTRICAS",,"Expense",,,"No",,5150
515010,"ARREGLOS ORNAMENTALES",,"Expense",,,"No",,5150
515015,"REPARACIONES LOCATIVAS",,"Expense",,,"No",,5150
515095,"OTROS",,"Expense",,,"No",,5150
515099,"AJUSTES POR INFLACION",,"Expense",,,"No",,5150
5155,"GASTOS DE VIAJE",,"Expense",,,"Yes",,51
515505,"ALOJAMIENTO Y MANUTENCION",,"Expense",,,"No",,5155
515510,"PASAJES FLUVIALES Y/O MARITIMOS",,"Expense",,,"No",,5155
515515,"PASAJES AEREOS",,"Expense",,,"No",,5155
515520,"PASAJES TERRESTRES",,"Expense",,,"No",,5155
515525,"PASAJES FERREOS",,"Expense",,,"No",,5155
515595,"OTROS",,"Expense",,,"No",,5155
515599,"AJUSTES POR INFLACION",,"Expense",,,"No",,5155
5160,"DEPRECIACIONES",,"Expense",,,"Yes",,51
516005,"CONSTRUCCIONES Y EDIFICACIONES",,"Expense",,,"No",,5160
516010,"MAQUINARIA Y EQUIPO",,"Expense",,,"No",,5160
516015,"EQUIPO DE OFICINA",,"Expense",,,"No",,5160
516020,"EQUIPO DE COMPUTACION Y COMUNICACION",,"Expense",,,"No",,5160
516025,"EQUIPO MEDICO - CIENTIFICO",,"Expense",,,"No",,5160
516030,"EQUIPO DE HOTELES Y RESTAURANTES",,"Expense",,,"No",,5160
516035,"FLOTA Y EQUIPO DE TRANSPORTE",,"Expense",,,"No",,5160
516040,"FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO",,"Expense",,,"No",,5160
516045,"FLOTA Y EQUIPO AEREO",,"Expense",,,"No",,5160
516050,"FLOTA Y EQUIPO FERREO",,"Expense",,,"No",,5160
516055,"ACUEDUCTOS, PLANTAS Y REDES",,"Expense",,,"No",,5160
516060,"ARMAMENTO DE VIGILANCIA",,"Expense",,,"No",,5160
516099,"AJUSTES POR INFLACION",,"Expense",,,"No",,5160
5165,"AMORTIZACIONES",,"Expense",,,"Yes",,51
516505,"VIAS DE COMUNICACION",,"Expense",,,"No",,5165
516510,"INTANGIBLES",,"Expense",,,"No",,5165
516515,"CARGOS DIFERIDOS",,"Expense",,,"No",,5165
516595,"OTRAS",,"Expense",,,"No",,5165
516599,"AJUSTES POR INFLACION",,"Expense",,,"No",,5165
5195,"DIVERSOS",,"Expense",,,"Yes",,51
519505,"COMISIONES",,"Expense",,,"No",,5195
519510,"LIBROS, SUSCRIPCIONES, PERIODICOS Y REVISTAS",,"Expense",,,"No",,5195
519515,"MUSICA AMBIENTAL",,"Expense",,,"No",,5195
519520,"GASTOS DE REPRESENTACION Y RELACIONES PUBLICAS",,"Expense",,,"No",,5195
519525,"ELEMENTOS DE ASEO Y CAFETERIA",,"Expense",,,"No",,5195
519530,"UTILES, PAPELERIA Y FOTOCOPIAS",,"Expense",,,"No",,5195
519535,"COMBUSTIBLES Y LUBRICANTES",,"Expense",,,"No",,5195
519540,"ENVASES Y EMPAQUES",,"Expense",,,"No",,5195
519545,"TAXIS Y BUSES",,"Expense",,,"No",,5195
519550,"ESTAMPILLAS",,"Expense",,,"No",,5195
519555,"MICROFILMACION",,"Expense",,,"No",,5195
519560,"CASINO Y RESTAURANTE",,"Expense",,,"No",,5195
519565,"PARQUEADEROS",,"Expense",,,"No",,5195
519570,"INDEMNIZACION POR DA�OS A TERCEROS",,"Expense",,,"No",,5195
519575,"POLVORA Y SIMILARES",,"Expense",,,"No",,5195
519595,"OTROS",,"Expense",,,"Yes",,5195
51959501,"ALMUERZO PROYECTOS",,"Expense",,,"No",,519595
51959505,"VARIOS",,"Expense",,,"No",,519595
519599,"AJUSTES POR INFLACION",,"Expense",,,"No",,5195
5199,"PROVISIONES",,"Expense",,,"Yes",,51
519905,"INVERSIONES",,"Expense",,,"No",,5199
519910,"DEUDORES",,"Expense",,,"No",,5199
519915,"PROPIEDADES, PLANTA Y EQUIPO",,"Expense",,,"No",,5199
519995,"OTROS ACTIVOS",,"Expense",,,"No",,5199
519999,"AJUSTES POR INFLACION",,"Expense",,,"No",,5199
52,"OPERACIONALES DE VENTAS",,"Expense",,,"Yes",,5
5205,"GASTOS DE PERSONAL",,"Expense",,,"Yes",,52
520503,"SALARIO INTEGRAL",,"Expense",,,"No",,5205
520506,"SUELDOS",,"Expense",,,"No",,5205
520512,"JORNALES",,"Expense",,,"No",,5205
520515,"HORAS EXTRAS Y RECARGOS",,"Expense",,,"No",,5205
520518,"COMISIONES",,"Expense",,,"No",,5205
520521,"VIATICOS",,"Expense",,,"No",,5205
520524,"INCAPACIDADES",,"Expense",,,"No",,5205
520527,"AUXILIO DE TRANSPORTE",,"Expense",,,"No",,5205
520530,"CESANTIAS",,"Expense",,,"No",,5205
520533,"INTERESES SOBRE CESANTIAS",,"Expense",,,"No",,5205
520536,"PRIMA DE SERVICIOS",,"Expense",,,"No",,5205
520539,"VACACIONES",,"Expense",,,"No",,5205
520542,"PRIMAS EXTRALEGALES",,"Expense",,,"No",,5205
520545,"AUXILIOS",,"Expense",,,"No",,5205
520548,"BONIFICACIONES",,"Expense",,,"No",,5205
520551,"DOTACION Y SUMINISTRO A TRABAJADORES",,"Expense",,,"No",,5205
520554,"SEGUROS",,"Expense",,,"No",,5205
520557,"CUOTAS PARTES PENSIONES DE JUBILACION",,"Expense",,,"No",,5205
520558,"AMORTIZACION CALCULO ACTUARIAL PENSIONES DE JUBILACION",,"Expense",,,"No",,5205
520559,"PENSIONES DE JUBILACION",,"Expense",,,"No",,5205
520560,"INDEMNIZACIONES LABORALES",,"Expense",,,"No",,5205
520563,"CAPACITACION AL PERSONAL",,"Expense",,,"No",,5205
520566,"GASTOS DEPORTIVOS Y DE RECREACION",,"Expense",,,"No",,5205
520569,"APORTES AL I.S.S",,"Expense",,,"No",,5205
520572,"APORTES CAJAS DE COMPENSACION FAMILIAR",,"Expense",,,"No",,5205
520575,"APORTES I.C.B.F.",,"Expense",,,"No",,5205
520578,"SENA",,"Expense",,,"No",,5205
520581,"APORTES SINDICALES",,"Expense",,,"No",,5205
520584,"GASTOS MEDICOS Y DROGAS",,"Expense",,,"No",,5205
520595,"OTROS",,"Expense",,,"No",,5205
520599,"AJUSTES POR INFLACION",,"Expense",,,"No",,5205
5210,"HONORARIOS",,"Expense",,,"Yes",,52
521005,"JUNTA DIRECTIVA",,"Expense",,,"No",,5210
521010,"REVISORIA FISCAL",,"Expense",,,"No",,5210
521015,"AUDITORIA EXTERNA",,"Expense",,,"No",,5210
521020,"AVALUOS",,"Expense",,,"No",,5210
521025,"ASESORIA JURIDICA",,"Expense",,,"No",,5210
521030,"ASESORIA FINANCIERA",,"Expense",,,"No",,5210
521035,"ASESORIA TECNICA",,"Expense",,,"No",,5210
521095,"OTROS",,"Expense",,,"No",,5210
521099,"AJUSTES POR INFLACION",,"Expense",,,"No",,5210
5215,"IMPUESTOS",,"Expense",,,"Yes",,52
521505,"INDUSTRIA Y COMERCIO",,"Expense",,,"No",,5215
521510,"DE TIMBRES",,"Expense",,,"No",,5215
521515,"A LA PROPIEDAD RAIZ",,"Expense",,,"No",,5215
521520,"DERECHOS SOBRE INSTRUMENTOS PUBLICOS",,"Expense",,,"No",,5215
521525,"DE VALORIZACION",,"Expense",,,"No",,5215
521530,"DE TURISMO",,"Expense",,,"No",,5215
521535,"TASA POR UTILIZACION DE PUERTOS",,"Expense",,,"No",,5215
521540,"DE VEHICULOS",,"Expense",,,"No",,5215
521545,"DE ESPECTACULOS PUBLICOS",,"Expense",,,"No",,5215
521550,"CUOTAS DE FOMENTO",,"Expense",,,"No",,5215
521555,"LICORES",,"Expense",,,"No",,5215
521560,"CERVEZAS",,"Expense",,,"No",,5215
521565,"CIGARRILLOS",,"Expense",,,"No",,5215
521570,"IVA DESCONTABLE",,"Expense",,,"No",,5215
521595,"OTROS",,"Expense",,,"No",,5215
521599,"AJUSTES POR INFLACION",,"Expense",,,"No",,5215
5220,"ARRENDAMIENTOS",,"Expense",,,"Yes",,52
522005,"TERRENOS",,"Expense",,,"No",,5220
522010,"CONSTRUCCIONES Y EDIFICACIONES",,"Expense",,,"No",,5220
522015,"MAQUINARIA Y EQUIPO",,"Expense",,,"No",,5220
522020,"EQUIPO DE OFICINA",,"Expense",,,"No",,5220
522025,"EQUIPO DE COMPUTACION Y COMUNICACION",,"Expense",,,"No",,5220
522030,"EQUIPO MEDICO - CIENTIFICO",,"Expense",,,"No",,5220
522035,"EQUIPO DE HOTELES Y RESTAURANTES",,"Expense",,,"No",,5220
522040,"FLOTA Y EQUIPO DE TRANSPORTE",,"Expense",,,"No",,5220
522045,"FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO",,"Expense",,,"No",,5220
522050,"FLOTA Y EQUIPO AEREO",,"Expense",,,"No",,5220
522055,"FLOTA Y EQUIPO FERREO",,"Expense",,,"No",,5220
522060,"ACUEDUCTOS PLANTAS Y REDES",,"Expense",,,"No",,5220
522065,"AERODROMOS",,"Expense",,,"No",,5220
522070,"SEMOVIENTES",,"Expense",,,"No",,5220
522095,"OTROS",,"Expense",,,"No",,5220
522099,"AJUSTES POR INFLACION",,"Expense",,,"No",,5220
5225,"CONTRIBUCIONES Y AFILIACIONES",,"Expense",,,"Yes",,52
522505,"CONTRIBUCIONES",,"Expense",,,"No",,5225
522510,"AFILIACIONES Y SOSTENIMIENTO",,"Expense",,,"No",,5225
522599,"AJUSTES POR INFLACION",,"Expense",,,"No",,5225
5230,"SEGUROS",,"Expense",,,"Yes",,52
523005,"MANEJO",,"Expense",,,"No",,5230
523010,"CUMPLIMIENTO",,"Expense",,,"No",,5230
523015,"CORRIENTE DEBIL",,"Expense",,,"No",,5230
523020,"VIDA COLECTIVA",,"Expense",,,"No",,5230
523025,"INCENDIO",,"Expense",,,"No",,5230
523030,"TERREMOTO",,"Expense",,,"No",,5230
523035,"SUSTRACCION Y HURTO",,"Expense",,,"No",,5230
523040,"FLOTA Y EQUIPO DE TRANSPORTE",,"Expense",,,"No",,5230
523045,"FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO",,"Expense",,,"No",,5230
523050,"FLOTA Y EQUIPO AEREO",,"Expense",,,"No",,5230
523055,"FLOTA Y EQUIPO FERREO",,"Expense",,,"No",,5230
523060,"RESPONSABILIDAD CIVIL Y EXTRACONTRACTUAL",,"Expense",,,"No",,5230
523065,"VUELO",,"Expense",,,"No",,5230
523070,"ROTURA DE MAQUINARIA",,"Expense",,,"No",,5230
523075,"OBLIGATORIO ACCIDENTE DE TRANSITO",,"Expense",,,"No",,5230
523080,"LUCRO CESANTE",,"Expense",,,"No",,5230
523095,"OTROS",,"Expense",,,"No",,5230
523099,"AJUSTES POR INFLACION",,"Expense",,,"No",,5230
5235,"SERVICIOS",,"Expense",,,"Yes",,52
523505,"ASEO Y VIGILANCIA",,"Expense",,,"No",,5235
523510,"TEMPORALES",,"Expense",,,"No",,5235
523515,"ASISTENCIA TECNICA",,"Expense",,,"No",,5235
523520,"PROCESAMIENTO ELECTRONICO DE DATOS",,"Expense",,,"No",,5235
523525,"ACUEDUCTO Y ALCANTARILLADO",,"Expense",,,"No",,5235
523530,"ENERGIA ELECTRICA",,"Expense",,,"No",,5235
523535,"TELEFONO",,"Expense",,,"No",,5235
523540,"CORREO, PORTES Y TELEGRAMAS",,"Expense",,,"No",,5235
523545,"FAX Y TELEX",,"Expense",,,"No",,5235
523550,"TRANSPORTE, FLETES Y ACARREOS",,"Expense",,,"No",,5235
523555,"GAS",,"Expense",,,"No",,5235
523560,"PROPAGANDA Y PUBLICIDAD",,"Expense",,,"No",,5235
523595,"OTROS",,"Expense",,,"No",,5235
523599,"AJUSTES POR INFLACION",,"Expense",,,"No",,5235
5240,"GASTOS LEGALES",,"Expense",,,"Yes",,52
524005,"NOTARIALES",,"Expense",,,"No",,5240
524010,"REGISTRO MERCANTIL",,"Expense",,,"No",,5240
524015,"TRAMITES Y LICENCIAS",,"Expense",,,"No",,5240
524020,"ADUANEROS",,"Expense",,,"No",,5240
524025,"CONSULARES",,"Expense",,,"No",,5240
524095,"OTROS",,"Expense",,,"No",,5240
524099,"AJUSTES POR INFLACION",,"Expense",,,"No",,5240
5245,"MANTENIMIENTO Y REPARACIONES",,"Expense",,,"Yes",,52
524505,"TERRENOS",,"Expense",,,"No",,5245
524510,"CONSTRUCCIONES Y EDIFICACIONES",,"Expense",,,"No",,5245
524515,"MAQUINARIA Y EQUIPO",,"Expense",,,"No",,5245
524520,"EQUIPO DE OFICINA",,"Expense",,,"No",,5245
524525,"EQUIPO DE COMPUTACION Y COMUNICACION",,"Expense",,,"No",,5245
524530,"EQUIPO MEDICO - CIENTIFICO",,"Expense",,,"No",,5245
524535,"EQUIPO DE HOTELES Y RESTAURANTES",,"Expense",,,"No",,5245
524540,"FLOTA Y EQUIPO DE TRANSPORTE",,"Expense",,,"No",,5245
524545,"FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO",,"Expense",,,"No",,5245
524550,"FLOTA Y EQUIPO AEREO",,"Expense",,,"No",,5245
524555,"FLOTA Y EQUIPO FERREO",,"Expense",,,"No",,5245
524560,"ACUEDUCTOS PLANTAS Y REDES",,"Expense",,,"No",,5245
524565,"ARMAMENTO DE VIGILANCIA",,"Expense",,,"No",,5245
524570,"VIAS DE COMUNICACION",,"Expense",,,"No",,5245
524599,"AJUSTES POR INFLACION",,"Expense",,,"No",,5245
5250,"ADECUACION E INSTALACION",,"Expense",,,"Yes",,52
525005,"INSTALACIONES ELECTRICAS",,"Expense",,,"No",,5250
525010,"ARREGLOS ORNAMENTALES",,"Expense",,,"No",,5250
525015,"REPARACIONES LOCATIVAS",,"Expense",,,"No",,5250
525095,"OTROS",,"Expense",,,"No",,5250
525099,"AJUSTES POR INFLACION",,"Expense",,,"No",,5250
5255,"GASTOS DE VIAJE",,"Expense",,,"Yes",,52
525505,"ALOJAMIENTO Y MANUTENCION",,"Expense",,,"No",,5255
525510,"PASAJES FLUVIALES Y/O MARITIMOS",,"Expense",,,"No",,5255
525515,"PASAJES AEREOS",,"Expense",,,"No",,5255
525520,"PASAJES TERRESTRES",,"Expense",,,"No",,5255
525525,"PASAJES FERREOS",,"Expense",,,"No",,5255
525595,"OTROS",,"Expense",,,"No",,5255
525599,"AJUSTES POR INFLACION",,"Expense",,,"No",,5255
5260,"DEPRECIACIONES",,"Expense",,,"Yes",,52
526005,"CONSTRUCCIONES Y EDIFICACIONES",,"Expense",,,"No",,5260
526010,"MAQUINARIA Y EQUIPO",,"Expense",,,"No",,5260
526015,"EQUIPO DE OFICINA",,"Expense",,,"No",,5260
526020,"EQUIPO DE COMPUTACION Y COMUNICACION",,"Expense",,,"No",,5260
526025,"EQUIPO MEDICO - CIENTIFICO",,"Expense",,,"No",,5260
526030,"EQUIPO DE HOTELES Y RESTAURANTES",,"Expense",,,"No",,5260
526035,"FLOTA Y EQUIPO DE TRANSPORTE",,"Expense",,,"No",,5260
526040,"FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO",,"Expense",,,"No",,5260
526045,"FLOTA Y EQUIPO AEREO",,"Expense",,,"No",,5260
526050,"FLOTA Y EQUIPO FERREO",,"Expense",,,"No",,5260
526055,"ACUEDUCTOS, PLANTAS Y REDES",,"Expense",,,"No",,5260
526060,"ARMAMENTO DE VIGILANCIA",,"Expense",,,"No",,5260
526065,"ENVASES Y EMPAQUES",,"Expense",,,"No",,5260
526099,"AJUSTES POR INFLACION",,"Expense",,,"No",,5260
5265,"AMORTIZACIONES",,"Expense",,,"Yes",,52
526505,"VIAS DE COMUNICACION",,"Expense",,,"No",,5265
526510,"INTANGIBLES",,"Expense",,,"No",,5265
526515,"CARGOS DIFERIDOS",,"Expense",,,"No",,5265
526595,"OTRAS",,"Expense",,,"No",,5265
526599,"AJUSTES POR INFLACION",,"Expense",,,"No",,5265
5270,"FINANCIEROS - REAJUSTE DEL SISTEMA",,"Expense",,,"Yes",,52
527001,"527001 a 527098",,"Expense",,,"No",,5270
527090,"DEFAULT DIFERENCIA BALANCE RAZONES CAMBIARIAS QUE SE DEBEN RESOLVER",,"Expense",,,"No","SUSPENSEBALANCING_ACCT",5270
527091,"DEFAULT DIFERENCIA BALANCE",,"Expense",,,"No","SUSPENSEERROR_ACCT",5270
527099,"AJUSTES POR INFLACION",,"Expense",,,"No",,5270
5295,"DIVERSOS",,"Expense",,,"Yes",,52
529505,"COMISIONES",,"Expense",,,"No","P_TRADEDISCOUNTREC_ACCT",5295
529510,"LIBROS, SUSCRIPCIONES, PERIODICOS Y REVISTAS",,"Expense",,,"No",,5295
529515,"MUSICA AMBIENTAL",,"Expense",,,"No",,5295
529520,"GASTOS DE REPRESENTACION Y RELACIONES PUBLICAS",,"Expense",,,"No",,5295
529525,"ELEMENTOS DE ASEO Y CAFETERIA",,"Expense",,,"No",,5295
529530,"UTILES, PAPELERIA Y FOTOCOPIAS",,"Expense",,,"No",,5295
529535,"COMBUSTIBLES Y LUBRICANTES",,"Expense",,,"No",,5295
529540,"ENVASES Y EMPAQUES",,"Expense",,,"No",,5295
529545,"TAXIS Y BUSES",,"Expense",,,"No",,5295
529550,"ESTAMPILLAS",,"Expense",,,"No",,5295
529555,"MICROFILMACION",,"Expense",,,"No",,5295
529560,"CASINO Y RESTAURANTE",,"Expense",,,"No",,5295
529565,"PARQUEADEROS",,"Expense",,,"No",,5295
529570,"INDEMNIZACION POR DA�OS A TERCEROS",,"Expense",,,"No",,5295
529575,"POLVORA Y SIMILARES",,"Expense",,,"No",,5295
529595,"OTROS",,"Expense",,,"No",,5295
529599,"AJUSTES POR INFLACION",,"Expense",,,"No",,5295
5299,"PROVISIONES",,"Expense",,,"Yes",,52
529905,"INVERSIONES",,"Expense",,,"No",,5299
529910,"DEUDORES",,"Expense",,,"No","WRITEOFF_ACCT",5299
529915,"INVENTARIOS",,"Expense",,,"No",,5299
529920,"PROPIEDADES, PLANTA Y EQUIPO",,"Expense",,,"No",,5299
529995,"OTROS ACTIVOS",,"Expense",,,"No",,5299
529999,"AJUSTES POR INFLACION",,"Expense",,,"No",,5299
53,"NO OPERACIONALES",,"Expense",,,"Yes",,5
5305,"FINANCIEROS",,"Expense",,,"Yes",,53
530505,"GASTOS BANCARIOS",,"Expense",,,"Yes",,5305
53050505,"CHEQUERAS",,"Expense",,,"No",,530505
53050510,"COMISIONES Y PORTES",,"Expense",,,"No",,530505
53050515,"GRAVAMEN A LOS MOVIMIENTOS FINANCIER",,"Expense",,,"No",,530505
53050590,"DEFAULT GASTOS BANCARIOS",,"Expense",,,"No","B_EXPENSE_ACCT",530505
530510,"REAJUSTE MONETARIO - UPAC",,"Expense",,,"No",,5305
530515,"COMISIONES",,"Expense",,,"No",,5305
530520,"INTERESES",,"Expense",,,"Yes",,5305
53052002,"INTERESES MORATORIOS",,"Expense",,,"No",,530520
53052003,"INTERSES SOBREGIRO",,"Expense",,,"No",,530520
53052090,"DEFAULT GASTOS EN INTERESES BANCARIOS",,"Expense",,,"No","B_INTERESTEXP_ACCT",530520
530525,"DIFERENCIA EN CAMBIO",,"Expense",,,"Yes",,5305
53052590,"DEFAULT PERDIDA EN DIFERENCIA CAMBIARIA CC/CP A TASA ACTUAL",,"Expense",,,"No","UNREALIZEDLOSS_ACCT",530525
53052591,"DEFAULT PERDIDA EN DIFERENCIA CAMBIARIA FACT/PAGOS A TASA ACTUAL",,"Expense",,,"No","REALIZEDLOSS_ACCT",530525
53052592,"DEFAULT DIFERENCIA EN REDONDEO PARA BALANCE EN CUENTA CAMBIARIA",,"Expense",,,"No","CURRENCYBALANCING_ACCT",530525
530530,"GASTOS EN NEGOCIACION CERTIFICADOS DE CAMBIO",,"Expense",,,"No",,5305
530535,"DESCUENTOS COMERCIALES CONDICIONADOS",,"Expense",,,"No","PAYDISCOUNT_REV_ACCT",5305
530540,"GASTOS MANEJO Y EMISION DE BONOS",,"Expense",,,"No",,5305
530545,"PRIMA AMORTIZADA",,"Expense",,,"No",,5305
530595,"OTROS",,"Expense",,,"No","W_DIFFERENCES_ACCT",5305
530599,"AJUSTES POR INFLACION",,"Expense",,,"No",,5305
5310,"PERDIDA EN VENTA Y RETIRO DE BIENES",,"Expense",,,"Yes",,53
531005,"VENTA DE INVERSIONES",,"Expense",,,"No",,5310
531010,"VENTA DE CARTERA",,"Expense",,,"No",,5310
